"Station Name","TORONTO CITY CENTRE"
"Province","ONTARIO"
"Latitude","43.63"
"Longitude","-79.40"
"Elevation","76.80"
"Climate Identifier","6158359"
"WMO Identifier","71265"
"TC Identifier","YTZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-11-10 04:00","2016","11","10","04:00","4.3","","2.7","","89","","24","","17","","16.1","","100.91","","","","","","NA"
"2016-11-10 05:00","2016","11","10","05:00","4.6","","2.8","","88","","24","","18","","16.1","","100.82","","","","","","NA"
"2016-11-10 06:00","2016","11","10","06:00","5.3","","2.5","","82","","24","","24","","16.1","","100.78","","","","","","NA"
"2016-11-10 07:00","2016","11","10","07:00","4.6","","2.3","","85","","24","","21","","16.1","","100.67","","","","","","NA"
"2016-11-10 08:00","2016","11","10","08:00","5.6","","2.8","","82","","24","","22","","16.1","","100.63","","","","","","NA"
"2016-11-10 09:00","2016","11","10","09:00","7.1","","3.9","","80","","24","","28","","16.1","","100.49","","","","","","NA"
"2016-11-10 10:00","2016","11","10","10:00","9.8","","4.4","","69","","22","","30","","16.1","","100.38","","","","","","NA"
"2016-11-10 11:00","2016","11","10","11:00","11.9","","4.7","","61","","23","","32","","16.1","","100.23","","","","","","NA"
"2016-11-10 12:00","2016","11","10","12:00","13.0","","6.4","","64","","22","","34","","16.1","","100.10","","","","","","NA"
"2016-11-10 13:00","2016","11","10","13:00","14.1","","7.0","","62","","22","","30","","16.1","","99.95","","","","","","NA"
"2016-11-10 14:00","2016","11","10","14:00","14.6","","6.2","","57","","23","","35","","16.1","","99.79","","","","","","NA"
"2016-11-10 15:00","2016","11","10","15:00","14.8","","5.4","","53","","23","","37","","16.1","","99.70","","","","","","NA"
"2016-11-10 16:00","2016","11","10","16:00","13.1","","7.2","","67","","22","","41","","16.1","","99.64","","","","","","NA"
"2016-11-10 17:00","2016","11","10","17:00","12.3","","7.2","","71","","23","","39","","16.1","","99.59","","","","","","NA"
"2016-11-10 18:00","2016","11","10","18:00","11.9","","6.6","","70","","23","","30","","16.1","","99.62","","","","","","NA"
"2016-11-10 19:00","2016","11","10","19:00","11.8","","5.5","","65","","24","","17","","16.1","","99.59","","","","","","NA"
"2016-11-10 20:00","2016","11","10","20:00","12.3","","5.0","","61","","25","","35","","16.1","","99.49","","","","","","NA"
"2016-11-10 21:00","2016","11","10","21:00","12.2","","4.8","","60","","25","","34","","16.1","","99.43","","","","","","NA"
"2016-11-10 22:00","2016","11","10","22:00","12.3","","4.0","","57","","25","","34","","16.1","","99.39","","","","","","NA"
"2016-11-10 23:00","2016","11","10","23:00","12.1","","4.2","","58","","25","","26","","16.1","","99.38","","","","","","NA"
"2016-11-11 00:00","2016","11","11","00:00","11.9","","5.2","","63","","25","","32","","16.1","","99.33","","","","","","NA"
"2016-11-11 01:00","2016","11","11","01:00","11.6","","5.5","","66","","26","","22","","16.1","","99.40","","","","","","NA"
"2016-11-11 02:00","2016","11","11","02:00","11.9","","6.6","","70","","28","","15","","16.1","","99.50","","","","","","NA"
"2016-11-11 03:00","2016","11","11","03:00","11.6","","5.9","","68","","32","","22","","16.1","","99.66","","","","","","NA"
"2016-11-11 04:00","2016","11","11","04:00","10.9","","3.0","","58","","32","","26","","16.1","","99.80","","","","","","NA"
"2016-11-11 05:00","2016","11","11","05:00","9.9","","3.2","","63","","31","","21","","16.1","","99.98","","","","","","NA"
"2016-11-11 06:00","2016","11","11","06:00","8.7","","5.1","","78","","32","","21","","12.9","","100.15","","","","","","Rain"
"2016-11-11 07:00","2016","11","11","07:00","7.2","","0.2","","61","","32","","28","","16.1","","100.28","","","","","","NA"
"2016-11-11 08:00","2016","11","11","08:00","6.3","","-2.6","","53","","36","","17","","16.1","","100.48","","","","","","NA"
"2016-11-11 09:00","2016","11","11","09:00","6.4","","-2.3","","54","","35","","34","","16.1","","100.63","","","","","","NA"
"2016-11-11 10:00","2016","11","11","10:00","6.7","","-3.3","","49","","35","","21","","16.1","","100.76","","","","","","NA"
"2016-11-11 11:00","2016","11","11","11:00","6.4","","-4.9","","44","","1","","22","","16.1","","100.89","","","","","","NA"
"2016-11-11 12:00","2016","11","11","12:00","6.7","","-4.2","","46","","33","","26","","16.1","","100.95","","","","","","NA"
"2016-11-11 13:00","2016","11","11","13:00","6.6","","-4.7","","44","","31","","21","","16.1","","101.06","","","","","","NA"
"2016-11-11 14:00","2016","11","11","14:00","6.5","","-5.3","","43","","33","","21","","16.1","","101.13","","","","","","NA"
"2016-11-11 15:00","2016","11","11","15:00","5.7","","-6.6","","41","","34","","15","","16.1","","101.24","","","","","","NA"
"2016-11-11 16:00","2016","11","11","16:00","5.5","","-6.4","","42","","34","","21","","16.1","","101.36","","","","","","NA"
"2016-11-11 17:00","2016","11","11","17:00","4.8","","-6.4","","44","","32","","18","","16.1","","101.49","","","","","","NA"
"2016-11-11 18:00","2016","11","11","18:00","4.1","","-6.8","","45","","31","","15","","16.1","","101.59","","","","","","NA"
"2016-11-11 19:00","2016","11","11","19:00","4.1","","-6.5","","46","","32","","13","","16.1","","101.70","","","","","","NA"
"2016-11-11 20:00","2016","11","11","20:00","3.7","","-6.9","","46","","33","","9","","16.1","","101.78","","","","","","NA"
"2016-11-11 21:00","2016","11","11","21:00","3.3","","-7.0","","47","","30","","8","","16.1","","101.84","","","","","","NA"
"2016-11-11 22:00","2016","11","11","22:00","1.9","","-5.3","","59","","29","","9","","16.1","","101.87","","","","","","NA"
"2016-11-11 23:00","2016","11","11","23:00","1.9","","-5.5","","58","","28","","8","","16.1","","101.86","","","","","","NA"
"2016-11-12 00:00","2016","11","12","00:00","2.3","","-6.1","","54","","31","","8","","16.1","","101.85","","","","","","NA"
"2016-11-12 01:00","2016","11","12","01:00","2.1","","-6.3","","54","","31","","9","","16.1","","101.89","","","","","","NA"
"2016-11-12 02:00","2016","11","12","02:00","1.5","","-5.9","","58","","30","","9","","16.1","","101.92","","","","","","NA"
"2016-11-12 03:00","2016","11","12","03:00","1.3","","-6.1","","58","","29","","5","","16.1","","101.90","","","","","","NA"
"2016-11-12 04:00","2016","11","12","04:00","1.2","","-6.0","","59","","28","","8","","16.1","","101.90","","","","","","NA"
"2016-11-12 05:00","2016","11","12","05:00","1.6","","-5.8","","58","","30","","8","","16.1","","101.90","","","","","","NA"
"2016-11-12 06:00","2016","11","12","06:00","0.6","","-5.2","","65","","29","","8","","16.1","","101.90","","","","","","NA"
"2016-11-12 07:00","2016","11","12","07:00","0.6","","-3.2","","76","","27","","13","","16.1","","101.92","","","","","","NA"
"2016-11-12 08:00","2016","11","12","08:00","1.1","","-2.8","","75","","27","","11","","16.1","","101.97","","","","","","NA"
"2016-11-12 09:00","2016","11","12","09:00","2.8","","-3.3","","64","","28","","9","","16.1","","101.98","","","","","","NA"
"2016-11-12 10:00","2016","11","12","10:00","4.7","","-2.3","","60","","25","","18","","16.1","","101.94","","","","","","NA"
"2016-11-12 11:00","2016","11","12","11:00","6.2","","-1.5","","58","","24","","22","","16.1","","101.88","","","","","","NA"
"2016-11-12 12:00","2016","11","12","12:00","8.1","","0.2","","57","","24","","17","","16.1","","101.74","","","","","","NA"
"2016-11-12 13:00","2016","11","12","13:00","9.7","","0.3","","52","","25","","24","","16.1","","101.58","","","","","","NA"
"2016-11-12 14:00","2016","11","12","14:00","9.8","","2.4","","60","","23","","21","","16.1","","101.47","","","","","","NA"
"2016-11-12 15:00","2016","11","12","15:00","9.8","","1.8","","57","","23","","24","","16.1","","101.39","","","","","","NA"
"2016-11-12 16:00","2016","11","12","16:00","9.2","","1.4","","58","","24","","26","","16.1","","101.34","","","","","","NA"
"2016-11-12 17:00","2016","11","12","17:00","8.5","","-1.0","","51","","24","","28","","16.1","","101.28","","","","","","NA"
"2016-11-12 18:00","2016","11","12","18:00","7.8","","-1.1","","53","","24","","30","","16.1","","101.27","","","","","","NA"
"2016-11-12 19:00","2016","11","12","19:00","7.4","","-0.1","","59","","24","","32","","16.1","","101.22","","","","","","NA"
"2016-11-12 20:00","2016","11","12","20:00","6.9","","-0.8","","58","","24","","32","","16.1","","101.19","","","","","","NA"
"2016-11-12 21:00","2016","11","12","21:00","7.0","","-0.7","","58","","24","","30","","16.1","","101.16","","","","","","NA"
"2016-11-12 22:00","2016","11","12","22:00","7.0","","-0.5","","59","","24","","28","","16.1","","101.10","","","","","","NA"
"2016-11-12 23:00","2016","11","12","23:00","6.5","","0.0","","63","","24","","34","","16.1","","101.05","","","","","","NA"
"2016-11-13 00:00","2016","11","13","00:00","6.1","","0.5","","67","","24","","30","","16.1","","101.00","","","","","","NA"
"2016-11-13 01:00","2016","11","13","01:00","6.5","","-0.9","","59","","26","","26","","16.1","","100.97","","","","","","NA"
"2016-11-13 02:00","2016","11","13","02:00","5.6","","-0.7","","64","","26","","21","","16.1","","101.01","","","","","","NA"
"2016-11-13 03:00","2016","11","13","03:00","5.7","","-0.4","","65","","24","","17","","16.1","","101.03","","","","","","NA"
"2016-11-13 04:00","2016","11","13","04:00","5.3","","0.0","","69","","25","","17","","16.1","","101.00","","","","","","NA"
"2016-11-13 05:00","2016","11","13","05:00","4.8","","0.4","","73","","24","","26","","16.1","","101.01","","","","","","NA"
"2016-11-13 06:00","2016","11","13","06:00","3.9","","0.1","","76","","24","","24","","16.1","","101.00","","","","","","NA"
"2016-11-13 07:00","2016","11","13","07:00","3.8","","0.1","","77","","24","","26","","16.1","","101.01","","","","","","NA"
"2016-11-13 08:00","2016","11","13","08:00","3.7","","0.1","","77","","24","","21","","16.1","","101.01","","","","","","NA"
"2016-11-13 09:00","2016","11","13","09:00","4.8","","0.6","","74","","22","","15","","16.1","","101.02","","","","","","NA"
"2016-11-13 10:00","2016","11","13","10:00","6.3","","1.7","","72","","23","","13","","16.1","","100.98","","","","","","NA"
"2016-11-13 11:00","2016","11","13","11:00","8.8","","3.8","","71","","23","","22","","16.1","","100.91","","","","","","NA"
"2016-11-13 12:00","2016","11","13","12:00","9.8","","4.2","","68","","22","","24","","16.1","","100.81","","","","","","NA"
"2016-11-13 13:00","2016","11","13","13:00","10.2","","4.4","","67","","23","","24","","16.1","","100.70","","","","","","NA"
"2016-11-13 14:00","2016","11","13","14:00","10.4","","4.2","","65","","23","","26","","16.1","","100.61","","","","","","NA"
"2016-11-13 15:00","2016","11","13","15:00","10.3","","4.1","","65","","22","","26","","16.1","","100.58","","","","","","NA"
"2016-11-13 16:00","2016","11","13","16:00","9.4","","3.8","","68","","23","","24","","16.1","","100.56","","","","","","NA"
"2016-11-13 17:00","2016","11","13","17:00","8.9","","2.9","","66","","25","","22","","16.1","","100.52","","","","","","NA"
"2016-11-13 18:00","2016","11","13","18:00","8.6","","4.6","","76","","23","","26","","16.1","","100.52","","","","","","NA"
"2016-11-13 19:00","2016","11","13","19:00","8.3","","4.4","","76","","23","","28","","16.1","","100.53","","","","","","NA"
"2016-11-13 20:00","2016","11","13","20:00","8.2","","3.7","","73","","24","","30","","16.1","","100.52","","","","","","NA"
"2016-11-13 21:00","2016","11","13","21:00","8.1","","2.6","","68","","24","","24","","16.1","","100.51","","","","","","NA"
"2016-11-13 22:00","2016","11","13","22:00","8.3","","2.1","","65","","25","","28","","16.1","","100.47","","","","","","NA"
"2016-11-13 23:00","2016","11","13","23:00","8.2","","2.3","","66","","25","","34","","16.1","","100.45","","","","","","NA"
"2016-11-14 00:00","2016","11","14","00:00","8.2","","1.6","","63","","25","","30","","16.1","","100.49","","","","","","NA"
"2016-11-14 01:00","2016","11","14","01:00","7.4","","2.1","","69","","25","","22","","16.1","","100.49","","","","","","NA"
"2016-11-14 02:00","2016","11","14","02:00","7.4","","0.8","","63","","25","","24","","16.1","","100.51","","","","","","NA"
"2016-11-14 03:00","2016","11","14","03:00","6.8","","0.9","","66","","25","","21","","16.1","","100.49","","","","","","NA"
"2016-11-14 04:00","2016","11","14","04:00","6.4","","1.0","","68","","24","","17","","16.1","","100.50","","","","","","NA"
"2016-11-14 05:00","2016","11","14","05:00","6.0","","1.3","","72","","24","","21","","16.1","","100.52","","","","","","NA"
"2016-11-14 06:00","2016","11","14","06:00","5.8","","-0.3","","65","","25","","21","","16.1","","100.49","","","","","","NA"
"2016-11-14 07:00","2016","11","14","07:00","5.5","","0.4","","70","","24","","18","","16.1","","100.52","","","","","","NA"
"2016-11-14 08:00","2016","11","14","08:00","5.6","","0.0","","67","","24","","18","","16.1","","100.54","","","","","","NA"
"2016-11-14 09:00","2016","11","14","09:00","6.6","","0.7","","66","","24","","17","","16.1","","100.56","","","","","","NA"
"2016-11-14 10:00","2016","11","14","10:00","7.7","","1.9","","67","","22","","13","","16.1","","100.56","","","","","","NA"
"2016-11-14 11:00","2016","11","14","11:00","8.4","","2.0","","64","","20","","13","","16.1","","100.54","","","","","","NA"
"2016-11-14 12:00","2016","11","14","12:00","9.1","","3.9","","70","","20","","15","","16.1","","100.49","","","","","","NA"
"2016-11-14 13:00","2016","11","14","13:00","10.4","","3.5","","62","","20","","13","","16.1","","100.44","","","","","","NA"
"2016-11-14 14:00","2016","11","14","14:00","11.9","","2.4","","52","","23","","11","","16.1","","100.41","","","","","","NA"
"2016-11-14 15:00","2016","11","14","15:00","12.1","","3.3","","55","","17","","13","","16.1","","100.39","","","","","","NA"
"2016-11-14 16:00","2016","11","14","16:00","10.8","","4.7","","66","","18","","13","","16.1","","100.39","","","","","","NA"
"2016-11-14 17:00","2016","11","14","17:00","9.6","","7.4","","86","","19","","13","","16.1","","100.41","","","","","","NA"
"2016-11-14 18:00","2016","11","14","18:00","8.7","","6.5","","86","","21","","21","","16.1","","100.48","","","","","","NA"
"2016-11-14 19:00","2016","11","14","19:00","8.1","","6.2","","88","","23","","11","","16.1","","100.50","","","","","","NA"
"2016-11-14 20:00","2016","11","14","20:00","7.5","","6.1","","91","","27","","8","","16.1","","100.48","","","","","","NA"
"2016-11-14 21:00","2016","11","14","21:00","7.2","","6.3","","94","","26","","5","","11.3","","100.45","","","","","","NA"
"2016-11-14 22:00","2016","11","14","22:00","7.5","","5.1","","85","","27","","8","","16.1","","100.45","","","","","","NA"
"2016-11-14 23:00","2016","11","14","23:00","6.2","","5.0","","92","","29","","5","","16.1","","100.44","","","","","","NA"
"2016-11-15 00:00","2016","11","15","00:00","6.1","","4.8","","91","","22","","15","","16.1","","100.48","","","","","","NA"
"2016-11-15 01:00","2016","11","15","01:00","7.3","","4.8","","84","","","M","","M","","M","100.48","","","","","","NA"
"2016-11-15 02:00","2016","11","15","02:00","5.5","","4.2","","91","","","","0","","16.1","","100.47","","","","","","NA"
"2016-11-15 03:00","2016","11","15","03:00","4.7","","4.1","","96","","18","","4","","12.9","","100.46","","","","","","NA"
"2016-11-15 04:00","2016","11","15","04:00","4.2","","3.8","","97","","","","0","","11.3","","100.43","","","","","","NA"
"2016-11-15 05:00","2016","11","15","05:00","4.6","","4.5","","99","","30","","4","","4.8","","100.43","","","","","","Fog"
"2016-11-15 06:00","2016","11","15","06:00","3.9","","3.4","","96","","","M","4","","9.7","","100.43","","","","","","Fog"
"2016-11-15 07:00","2016","11","15","07:00","3.6","","2.8","","94","","","","0","","12.9","","100.48","","","","","","NA"
"2016-11-15 08:00","2016","11","15","08:00","4.4","","4.0","","97","","7","","8","","8.1","","100.52","","","","","","Fog"
"2016-11-15 09:00","2016","11","15","09:00","6.6","","4.4","","86","","9","","5","","12.9","","100.52","","","","","","NA"
"2016-11-15 10:00","2016","11","15","10:00","7.5","","5.5","","87","","7","","11","","9.7","","100.52","","","","","","Fog"
"2016-11-15 11:00","2016","11","15","11:00","9.1","","6.9","","86","","7","","9","","11.3","","100.47","","","","","","NA"
"2016-11-15 12:00","2016","11","15","12:00","10.1","","7.3","","83","","8","","8","","12.9","","100.36","","","","","","NA"
"2016-11-15 13:00","2016","11","15","13:00","10.7","","7.1","","78","","","M","8","","16.1","","100.29","","","","","","NA"
"2016-11-15 14:00","2016","11","15","14:00","10.6","","7.2","","79","","7","","9","","16.1","","100.24","","","","","","NA"
"2016-11-15 15:00","2016","11","15","15:00","9.2","","6.8","","85","","7","","11","","16.1","","100.21","","","","","","NA"
"2016-11-15 16:00","2016","11","15","16:00","9.1","","7.7","","91","","7","","15","","14.5","","100.22","","","","","","NA"
"2016-11-15 17:00","2016","11","15","17:00","8.8","","7.3","","90","","7","","13","","16.1","","100.23","","","","","","NA"
"2016-11-15 18:00","2016","11","15","18:00","8.8","","7.1","","89","","7","","13","","16.1","","100.24","","","","","","NA"
"2016-11-15 19:00","2016","11","15","19:00","7.8","","7.0","","94","","7","","11","","8.1","","100.21","","","","","","Fog"
"2016-11-15 20:00","2016","11","15","20:00","7.9","","7.3","","96","","7","","11","","6.4","","100.18","","","","","","Fog"
"2016-11-15 21:00","2016","11","15","21:00","7.8","","7.1","","95","","7","","9","","6.4","","100.20","","","","","","Fog"
"2016-11-15 22:00","2016","11","15","22:00","8.1","","7.4","","95","","7","","15","","6.4","","100.12","","","","","","Fog"
"2016-11-15 23:00","2016","11","15","23:00","8.1","","6.7","","91","","8","","13","","8.1","","100.06","","","","","","Fog"
"2016-11-16 00:00","2016","11","16","00:00","7.7","","6.5","","92","","7","","13","","9.7","","100.01","","","","","","Fog"
"2016-11-16 01:00","2016","11","16","01:00","7.2","","6.5","","95","","8","","9","","6.4","","99.98","","","","","","Fog"
"2016-11-16 02:00","2016","11","16","02:00","7.2","","6.3","","94","","7","","9","","6.4","","99.98","","","","","","Fog"
"2016-11-16 03:00","2016","11","16","03:00","7.1","","6.4","","95","","31","","9","","6.4","","99.97","","","","","","Fog"
"2016-11-16 04:00","2016","11","16","04:00","7.4","","6.5","","94","","7","","5","","6.4","","99.92","","","","","","Fog"
"2016-11-16 05:00","2016","11","16","05:00","6.9","","6.2","","95","","17","","4","","4.0","","99.94","","","","","","Fog"
"2016-11-16 06:00","2016","11","16","06:00","7.1","","6.4","","95","","","","0","","4.8","","99.94","","","","","","Fog"
"2016-11-16 07:00","2016","11","16","07:00","7.4","","6.7","","95","","","M","4","","6.4","","99.94","","","","","","Rain,Fog"
"2016-11-16 08:00","2016","11","16","08:00","7.5","","6.6","","94","","24","","5","","6.4","","99.96","","","","","","Fog"
"2016-11-16 09:00","2016","11","16","09:00","8.1","","6.7","","91","","25","","8","","6.4","","99.97","","","","","","Rain,Fog"
"2016-11-16 10:00","2016","11","16","10:00","8.3","","6.9","","91","","25","","8","","6.4","","99.96","","","","","","Rain,Fog"
"2016-11-16 11:00","2016","11","16","11:00","10.2","","7.5","","83","","31","","8","","6.4","","99.95","","","","","","Fog"
"2016-11-16 12:00","2016","11","16","12:00","11.2","","8.1","","81","","30","","17","","11.3","","99.95","","","","","","NA"
"2016-11-16 13:00","2016","11","16","13:00","13.0","","7.0","","67","","29","","22","","16.1","","99.94","","","","","","NA"
"2016-11-16 14:00","2016","11","16","14:00","12.6","","5.8","","63","","30","","22","","16.1","","99.96","","","","","","NA"
"2016-11-16 15:00","2016","11","16","15:00","12.7","","4.7","","58","","31","","18","","16.1","","100.05","","","","","","NA"
"2016-11-16 16:00","2016","11","16","16:00","12.3","","4.8","","60","","29","","22","","16.1","","100.17","","","","","","NA"
"2016-11-16 17:00","2016","11","16","17:00","11.8","","4.5","","61","","28","","18","","16.1","","100.27","","","","","","NA"
"2016-11-16 18:00","2016","11","16","18:00","11.7","","4.2","","60","","30","","15","","16.1","","100.33","","","","","","NA"
"2016-11-16 19:00","2016","11","16","19:00","10.6","","4.1","","64","","27","","11","","16.1","","100.40","","","","","","NA"
"2016-11-16 20:00","2016","11","16","20:00","10.3","","4.5","","67","","29","","15","","16.1","","100.45","","","","","","NA"
"2016-11-16 21:00","2016","11","16","21:00","8.9","","4.2","","72","","28","","13","","16.1","","100.51","","","","","","NA"
"2016-11-16 22:00","2016","11","16","22:00","8.5","","4.2","","74","","28","","11","","16.1","","100.57","","","","","","NA"
"2016-11-16 23:00","2016","11","16","23:00","8.1","","4.6","","78","","31","","9","","16.1","","100.59","","","","","","NA"
"2016-11-17 00:00","2016","11","17","00:00","7.5","","4.5","","81","","30","","9","","16.1","","100.65","","","","","","NA"
"2016-11-17 01:00","2016","11","17","01:00","7.3","","4.3","","81","","32","","9","","16.1","","100.69","","","","","","NA"
"2016-11-17 02:00","2016","11","17","02:00","7.2","","4.2","","81","","32","","11","","16.1","","100.75","","","","","","NA"
"2016-11-17 03:00","2016","11","17","03:00","6.6","","3.9","","83","","33","","11","","16.1","","100.82","","","","","","NA"
"2016-11-17 04:00","2016","11","17","04:00","6.3","","3.8","","84","","34","","11","","16.1","","100.83","","","","","","NA"
"2016-11-17 05:00","2016","11","17","05:00","6.6","","3.7","","82","","33","","8","","16.1","","100.87","","","","","","NA"
"2016-11-17 06:00","2016","11","17","06:00","6.3","","3.6","","83","","33","","13","","16.1","","100.93","","","","","","NA"
"2016-11-17 07:00","2016","11","17","07:00","4.3","","3.1","","92","","","M","4","","16.1","","100.97","","","","","","NA"
"2016-11-17 08:00","2016","11","17","08:00","4.4","","3.2","","92","","26","","9","","16.1","","101.07","","","","","","NA"
"2016-11-17 09:00","2016","11","17","09:00","6.4","","3.9","","84","","26","","5","","16.1","","101.08","","","","","","NA"
"2016-11-17 10:00","2016","11","17","10:00","7.6","","4.4","","80","","20","","8","","16.1","","101.09","","","","","","NA"
"2016-11-17 11:00","2016","11","17","11:00","7.7","","4.4","","79","","21","","8","","16.1","","101.10","","","","","","NA"
"2016-11-17 12:00","2016","11","17","12:00","8.5","","4.3","","75","","19","","8","","16.1","","101.07","","","","","","NA"
"2016-11-17 13:00","2016","11","17","13:00","9.2","","6.1","","81","","17","","8","","16.1","","100.98","","","","","","NA"
"2016-11-17 14:00","2016","11","17","14:00","10.3","","6.3","","76","","13","","5","","16.1","","100.92","","","","","","NA"
"2016-11-17 15:00","2016","11","17","15:00","10.3","","6.5","","77","","11","","8","","16.1","","100.89","","","","","","NA"
"2016-11-17 16:00","2016","11","17","16:00","9.3","","6.9","","85","","7","","11","","16.1","","100.92","","","","","","NA"
"2016-11-17 17:00","2016","11","17","17:00","8.0","","6.8","","92","","8","","13","","16.1","","100.91","","","","","","NA"
"2016-11-17 18:00","2016","11","17","18:00","8.0","","6.8","","92","","7","","13","","16.1","","100.90","","","","","","NA"
"2016-11-17 19:00","2016","11","17","19:00","8.2","","7.1","","93","","6","","11","","16.1","","100.91","","","","","","NA"
"2016-11-17 20:00","2016","11","17","20:00","8.2","","6.8","","91","","9","","8","","16.1","","100.86","","","","","","NA"
"2016-11-17 21:00","2016","11","17","21:00","8.9","","6.0","","82","","7","","13","","16.1","","100.87","","","","","","NA"
"2016-11-17 22:00","2016","11","17","22:00","9.3","","7.4","","88","","7","","11","","16.1","","100.88","","","","","","NA"
"2016-11-17 23:00","2016","11","17","23:00","8.4","","7.2","","92","","8","","13","","16.1","","100.87","","","","","","NA"
"2016-11-18 00:00","2016","11","18","00:00","8.3","","7.2","","93","","8","","15","","16.1","","100.86","","","","","","NA"
"2016-11-18 01:00","2016","11","18","01:00","8.2","","7.0","","92","","6","","11","","16.1","","100.87","","","","","","NA"
"2016-11-18 02:00","2016","11","18","02:00","7.9","","6.4","","90","","7","","9","","16.1","","100.88","","","","","","NA"
"2016-11-18 03:00","2016","11","18","03:00","8.4","","6.9","","90","","8","","11","","16.1","","100.88","","","","","","NA"
"2016-11-18 04:00","2016","11","18","04:00","8.0","","6.6","","91","","7","","11","","16.1","","100.87","","","","","","NA"
"2016-11-18 05:00","2016","11","18","05:00","7.8","","6.4","","91","","7","","13","","16.1","","100.85","","","","","","NA"
"2016-11-18 06:00","2016","11","18","06:00","7.8","","6.3","","90","","8","","13","","16.1","","100.83","","","","","","NA"
"2016-11-18 07:00","2016","11","18","07:00","7.8","","6.3","","90","","8","","15","","16.1","","100.82","","","","","","NA"
"2016-11-18 08:00","2016","11","18","08:00","8.2","","6.7","","90","","8","","13","","16.1","","100.83","","","","","","NA"
"2016-11-18 09:00","2016","11","18","09:00","9.1","","7.1","","87","","7","","15","","12.9","","100.81","","","","","","NA"
"2016-11-18 10:00","2016","11","18","10:00","10.7","","8.0","","83","","8","","17","","16.1","","100.80","","","","","","NA"
"2016-11-18 11:00","2016","11","18","11:00","11.4","","8.5","","82","","8","","15","","16.1","","100.79","","","","","","NA"
"2016-11-18 12:00","2016","11","18","12:00","11.6","","8.3","","80","","9","","13","","16.1","","100.70","","","","","","NA"
"2016-11-18 13:00","2016","11","18","13:00","11.7","","7.8","","77","","9","","13","","16.1","","100.65","","","","","","NA"
"2016-11-18 14:00","2016","11","18","14:00","10.8","","7.7","","81","","9","","15","","16.1","","100.58","","","","","","NA"
"2016-11-18 15:00","2016","11","18","15:00","11.4","","8.2","","81","","8","","18","","16.1","","100.51","","","","","","NA"
"2016-11-18 16:00","2016","11","18","16:00","11.3","","8.5","","83","","7","","24","","16.1","","100.47","","","","","","NA"
"2016-11-18 17:00","2016","11","18","17:00","11.3","","8.9","","85","","7","","21","","16.1","","100.43","","","","","","NA"
"2016-11-18 18:00","2016","11","18","18:00","11.7","","8.4","","80","","8","","17","","16.1","","100.38","","","","","","NA"
"2016-11-18 19:00","2016","11","18","19:00","11.9","","8.1","","77","","10","","11","","16.1","","100.38","","","","","","NA"
"2016-11-18 20:00","2016","11","18","20:00","11.5","","8.2","","80","","8","","15","","16.1","","100.31","","","","","","NA"
"2016-11-18 21:00","2016","11","18","21:00","10.7","","8.0","","83","","8","","11","","16.1","","100.28","","","","","","NA"
"2016-11-18 22:00","2016","11","18","22:00","10.3","","7.5","","83","","8","","8","","16.1","","100.29","","","","","","NA"
"2016-11-18 23:00","2016","11","18","23:00","8.2","","7.1","","93","","6","","8","","9.7","","100.25","","","","","","Fog"
"2016-11-19 00:00","2016","11","19","00:00","9.2","","8.1","","93","","8","","4","","12.9","","100.11","","","","","","NA"
"2016-11-19 01:00","2016","11","19","01:00","12.0","","8.1","","77","","","","0","","16.1","","100.05","","","","","","NA"
"2016-11-19 02:00","2016","11","19","02:00","9.5","","7.1","","85","","8","","8","","16.1","","100.04","","","","","","NA"
"2016-11-19 03:00","2016","11","19","03:00","7.8","","6.3","","90","","7","","5","","16.1","","99.98","","","","","","NA"
"2016-11-19 04:00","2016","11","19","04:00","8.4","","7.1","","92","","7","","11","","16.1","","99.90","","","","","","NA"
"2016-11-19 05:00","2016","11","19","05:00","10.4","","7.6","","83","","8","","9","","16.1","","99.78","","","","","","NA"
"2016-11-19 06:00","2016","11","19","06:00","10.3","","7.1","","81","","","M","4","","16.1","","99.71","","","","","","NA"
"2016-11-19 07:00","2016","11","19","07:00","9.7","","6.8","","82","","8","","5","","16.1","","99.66","","","","","","NA"
"2016-11-19 08:00","2016","11","19","08:00","11.8","","8.1","","78","","19","","8","","16.1","","99.61","","","","","","NA"
"2016-11-19 09:00","2016","11","19","09:00","10.6","","7.9","","83","","25","","18","","16.1","","99.71","","","","","","NA"
"2016-11-19 10:00","2016","11","19","10:00","10.5","","6.5","","76","","24","","28","","16.1","","99.78","","","","","","NA"
"2016-11-19 11:00","2016","11","19","11:00","9.3","","5.9","","79","","24","","24","","16.1","","99.73","","","","","","NA"
"2016-11-19 12:00","2016","11","19","12:00","7.2","","6.1","","93","","22","","37","","8.1","","99.76","","","","","","Rain,Fog"
