"Station Name","TORONTO CITY CENTRE"
"Province","ONTARIO"
"Latitude","43.63"
"Longitude","-79.40"
"Elevation","76.80"
"Climate Identifier","6158359"
"WMO Identifier","71265"
"TC Identifier","YTZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-12-13 18:00","2016","12","13","18:00","-0.9","","-5.1","","73","","27","","34","","16.1","","100.49","","","","-8","","NA"
"2016-12-13 19:00","2016","12","13","19:00","-1.1","","-5.8","","71","","26","","30","","16.1","","100.54","","","","-8","","NA"
"2016-12-13 20:00","2016","12","13","20:00","-1.5","","-6.1","","71","","24","","34","","16.1","","100.53","","","","-9","","NA"
"2016-12-13 21:00","2016","12","13","21:00","-1.9","","-6.7","","70","","24","","39","","16.1","","100.57","","","","-10","","NA"
"2016-12-13 22:00","2016","12","13","22:00","-2.1","","-6.5","","72","","27","","26","","16.1","","100.58","","","","-9","","Snow"
"2016-12-13 23:00","2016","12","13","23:00","-3.1","","-10.0","","59","","28","","32","","16.1","","100.65","","","","-11","","NA"
"2016-12-14 00:00","2016","12","14","00:00","-4.5","","-11.4","","59","","27","","41","","16.1","","100.70","","","","-14","","NA"
"2016-12-14 01:00","2016","12","14","01:00","-5.1","","-11.7","","60","","26","","35","","16.1","","100.76","","","","-14","","NA"
"2016-12-14 02:00","2016","12","14","02:00","-5.8","","-11.8","","63","","26","","30","","16.1","","100.82","","","","-14","","NA"
"2016-12-14 03:00","2016","12","14","03:00","-6.6","","-13.1","","60","","27","","34","","16.1","","100.88","","","","-16","","NA"
"2016-12-14 04:00","2016","12","14","04:00","-6.7","","-12.0","","66","","26","","32","","16.1","","100.85","","","","-15","","NA"
"2016-12-14 05:00","2016","12","14","05:00","-7.1","","-12.8","","64","","26","","32","","16.1","","100.86","","","","-16","","NA"
"2016-12-14 06:00","2016","12","14","06:00","-7.4","","-12.2","","69","","24","","35","","16.1","","100.86","","","","-17","","NA"
"2016-12-14 07:00","2016","12","14","07:00","-7.8","","-11.9","","73","","24","","35","","16.1","","100.89","","","","-17","","NA"
"2016-12-14 08:00","2016","12","14","08:00","-8.2","","-12.4","","72","","25","","30","","16.1","","100.89","","","","-17","","NA"
"2016-12-14 09:00","2016","12","14","09:00","-7.5","","-12.1","","70","","24","","37","","16.1","","100.90","","","","-17","","NA"
"2016-12-14 10:00","2016","12","14","10:00","-7.0","","-12.2","","67","","24","","41","","16.1","","100.83","","","","-17","","NA"
"2016-12-14 11:00","2016","12","14","11:00","-5.7","","-11.5","","64","","23","","50","","16.1","","100.69","","","","-16","","NA"
"2016-12-14 12:00","2016","12","14","12:00","-4.6","","-10.7","","63","","24","","58","","16.1","","100.54","","","","-15","","NA"
"2016-12-14 13:00","2016","12","14","13:00","-3.9","","-10.4","","61","","24","","58","","16.1","","100.41","","","","-14","","NA"
"2016-12-14 14:00","2016","12","14","14:00","-3.8","","-10.3","","61","","24","","55","","16.1","","100.30","","","","-14","","NA"
"2016-12-14 15:00","2016","12","14","15:00","-4.4","","-10.7","","62","","24","","52","","16.1","","100.24","","","","-14","","NA"
"2016-12-14 16:00","2016","12","14","16:00","-4.6","","-11.5","","59","","24","","55","","16.1","","100.18","","","","-15","","NA"
"2016-12-14 17:00","2016","12","14","17:00","-4.4","","-10.8","","61","","25","","46","","16.1","","100.09","","","","-14","","NA"
"2016-12-14 18:00","2016","12","14","18:00","-4.8","","-11.0","","62","","25","","54","","16.1","","100.04","","","","-15","","NA"
"2016-12-14 19:00","2016","12","14","19:00","-5.3","","-10.4","","68","","25","","50","","16.1","","100.03","","","","-15","","NA"
"2016-12-14 20:00","2016","12","14","20:00","-6.1","","-10.1","","73","","25","","41","","16.1","","100.02","","","","-16","","NA"
"2016-12-14 21:00","2016","12","14","21:00","-6.6","","-10.5","","74","","25","","32","","16.1","","99.99","","","","-15","","Snow"
"2016-12-14 22:00","2016","12","14","22:00","-7.4","","-9.2","","87","","25","","32","","1.0","","99.97","","","","-16","","Snow"
"2016-12-14 23:00","2016","12","14","23:00","-7.8","","-12.9","","67","","27","","41","","2.4","","99.96","","","","-18","","Snow"
"2016-12-15 00:00","2016","12","15","00:00","-8.4","","-13.5","","67","","27","","43","","3.2","","99.98","","","","-19","","Snow"
"2016-12-15 01:00","2016","12","15","01:00","-8.4","","-13.2","","69","","26","","43","","16.1","","100.00","","","","-19","","NA"
"2016-12-15 02:00","2016","12","15","02:00","-8.5","","-12.9","","71","","25","","43","","11.3","","100.03","","","","-19","","NA"
"2016-12-15 03:00","2016","12","15","03:00","-8.7","","-11.9","","78","","25","","45","","16.1","","100.08","","","","-20","","Snow"
"2016-12-15 04:00","2016","12","15","04:00","-9.1","","-11.0","","86","","27","","35","","0.6","","100.15","","","","-19","","Moderate Snow"
"2016-12-15 05:00","2016","12","15","05:00","-9.1","","-13.6","","70","","27","","30","","16.1","","100.18","","","","-18","","NA"
"2016-12-15 06:00","2016","12","15","06:00","-9.6","","-15.8","","61","","28","","28","","16.1","","100.32","","","","-19","","NA"
"2016-12-15 07:00","2016","12","15","07:00","-11.0","","-14.0","","79","","35","","15","","1.6","","100.47","","","","-18","","Snow"
"2016-12-15 08:00","2016","12","15","08:00","-11.1","","-14.1","","79","","28","","13","","16.1","","100.53","","","","-18","","NA"
"2016-12-15 09:00","2016","12","15","09:00","-10.3","","-15.2","","67","","24","","26","","16.1","","100.58","","","","-19","","NA"
"2016-12-15 10:00","2016","12","15","10:00","-8.9","","-13.4","","70","","25","","43","","3.6","","100.54","","","","-20","","Snow"
"2016-12-15 11:00","2016","12","15","11:00","-8.1","","-13.0","","68","","25","","55","","14.5","","100.49","","","","-20","","NA"
"2016-12-15 12:00","2016","12","15","12:00","-7.4","","-12.5","","67","","26","","55","","16.1","","100.48","","","","-19","","NA"
"2016-12-15 13:00","2016","12","15","13:00","-6.9","","-12.7","","64","","27","","55","","16.1","","100.50","","","","-18","","NA"
"2016-12-15 14:00","2016","12","15","14:00","-6.6","","-12.3","","64","","26","","61","","16.1","","100.52","","","","-18","","NA"
"2016-12-15 15:00","2016","12","15","15:00","-6.9","","-12.3","","66","","27","","43","","16.1","","100.65","","","","-17","","NA"
"2016-12-15 16:00","2016","12","15","16:00","-7.3","","-11.7","","71","","29","","30","","4.0","","100.79","","","","-16","","Snow"
"2016-12-15 17:00","2016","12","15","17:00","-8.1","","-9.8","","88","","28","","39","","0.4","","100.93","","","","-18","","Heavy Snow"
"2016-12-15 18:00","2016","12","15","18:00","-7.6","","-10.0","","83","","27","","37","","2.0","","101.00","","","","-17","","Snow"
"2016-12-15 19:00","2016","12","15","19:00","-7.7","","-10.7","","79","","27","","28","","9.7","","101.12","","","","-16","","Haze"
"2016-12-15 20:00","2016","12","15","20:00","-7.7","","-12.4","","69","","27","","26","","16.1","","101.20","","","","-16","","NA"
"2016-12-15 21:00","2016","12","15","21:00","-8.0","","-14.4","","61","","27","","28","","16.1","","101.24","","","","-17","","NA"
"2016-12-15 22:00","2016","12","15","22:00","-8.0","","-14.1","","62","","26","","30","","16.1","","101.29","","","","-17","","NA"
"2016-12-15 23:00","2016","12","15","23:00","-8.3","","-11.2","","80","","26","","28","","16.1","","101.39","","","","-17","","NA"
"2016-12-16 00:00","2016","12","16","00:00","-8.6","","-10.5","","86","","26","","21","","2.4","","101.41","","","","-16","","Snow"
"2016-12-16 01:00","2016","12","16","01:00","-8.6","","-10.5","","86","","26","","17","","4.0","","101.40","","","","-15","","Snow"
"2016-12-16 02:00","2016","12","16","02:00","-8.2","","-9.9","","88","","28","","13","","2.8","","101.44","","","","-14","","Snow"
"2016-12-16 03:00","2016","12","16","03:00","-7.8","","-10.2","","83","","29","","17","","4.8","","101.47","","","","-14","","Snow"
"2016-12-16 04:00","2016","12","16","04:00","-7.9","","-11.1","","78","","28","","18","","16.1","","101.46","","","","-15","","NA"
"2016-12-16 05:00","2016","12","16","05:00","-8.2","","-11.9","","75","","29","","15","","16.1","","101.47","","","","-15","","NA"
"2016-12-16 06:00","2016","12","16","06:00","-7.6","","-11.5","","74","","29","","21","","16.1","","101.52","","","","-15","","NA"
"2016-12-16 07:00","2016","12","16","07:00","-7.2","","-11.1","","74","","27","","28","","16.1","","101.54","","","","-16","","NA"
"2016-12-16 08:00","2016","12","16","08:00","-6.9","","-11.1","","72","","27","","32","","16.1","","101.58","","","","-16","","NA"
"2016-12-16 09:00","2016","12","16","09:00","-7.1","","-11.3","","72","","28","","30","","16.1","","101.64","","","","-16","","NA"
"2016-12-16 10:00","2016","12","16","10:00","-6.7","","-11.7","","68","","28","","32","","16.1","","101.66","","","","-15","","NA"
"2016-12-16 11:00","2016","12","16","11:00","-6.4","","-11.8","","66","","26","","32","","16.1","","101.68","","","","-15","","NA"
"2016-12-16 12:00","2016","12","16","12:00","-5.4","","-14.1","","51","","24","","30","","16.1","","101.62","","","","-14","","NA"
"2016-12-16 13:00","2016","12","16","13:00","-5.5","","-15.2","","47","","24","","21","","16.1","","101.52","","","","-12","","NA"
"2016-12-16 14:00","2016","12","16","14:00","-5.4","","-14.1","","51","","25","","21","","16.1","","101.49","","","","-12","","NA"
"2016-12-16 15:00","2016","12","16","15:00","-6.0","","-13.9","","54","","26","","21","","16.1","","101.50","","","","-13","","NA"
"2016-12-16 16:00","2016","12","16","16:00","-6.0","","-13.8","","54","","28","","15","","16.1","","101.45","","","","-12","","NA"
"2016-12-16 17:00","2016","12","16","17:00","-5.9","","-13.5","","55","","24","","11","","16.1","","101.42","","","","-11","","NA"
"2016-12-16 18:00","2016","12","16","18:00","-5.4","","-13.6","","53","","23","","13","","16.1","","101.37","","","","-11","","NA"
"2016-12-16 19:00","2016","12","16","19:00","-4.9","","-10.2","","67","","22","","13","","16.1","","101.31","","","","-10","","NA"
"2016-12-16 20:00","2016","12","16","20:00","-5.3","","-9.1","","75","","25","","15","","11.3","","101.28","","","","-11","","Snow"
"2016-12-16 21:00","2016","12","16","21:00","-5.8","","-7.3","","89","","29","","9","","2.0","","101.20","","","","-10","","Snow"
"2016-12-16 22:00","2016","12","16","22:00","-5.4","","-6.6","","91","","","M","4","","1.6","","101.07","","","","-7","","Snow"
"2016-12-16 23:00","2016","12","16","23:00","-4.4","","-6.3","","87","","17","","18","","2.0","","101.00","","","","-10","","Snow"
"2016-12-17 00:00","2016","12","17","00:00","-4.9","","-6.9","","86","","15","","21","","2.4","","100.89","","","","-12","","Snow"
"2016-12-17 01:00","2016","12","17","01:00","-5.3","","-7.4","","85","","14","","22","","3.2","","100.72","","","","-12","","Snow"
"2016-12-17 02:00","2016","12","17","02:00","-5.6","","-7.3","","88","","11","","17","","4.8","","100.53","","","","-12","","Snow"
"2016-12-17 03:00","2016","12","17","03:00","-4.6","","-6.0","","90","","11","","18","","2.4","","100.39","","","","-11","","Snow"
"2016-12-17 04:00","2016","12","17","04:00","-4.0","","-5.4","","90","","13","","22","","2.8","","100.17","","","","-11","","Snow"
"2016-12-17 05:00","2016","12","17","05:00","-3.7","","-4.8","","92","","13","","21","","1.6","","100.03","","","","-10","","Snow"
"2016-12-17 06:00","2016","12","17","06:00","-3.6","","-4.6","","93","","11","","17","","3.2","","99.94","","","","-9","","Snow"
"2016-12-17 07:00","2016","12","17","07:00","-3.0","","-4.4","","90","","13","","13","","16.1","","99.86","","","","-8","","Snow"
"2016-12-17 08:00","2016","12","17","08:00","-2.4","","-4.3","","87","","16","","18","","6.4","","99.82","","","","-8","","Snow"
"2016-12-17 09:00","2016","12","17","09:00","-2.4","","-4.1","","88","","16","","15","","8.1","","99.84","","","","-7","","Snow"
"2016-12-17 10:00","2016","12","17","10:00","-2.0","","-3.7","","88","","16","","11","","16.1","","99.86","","","","-6","","Snow"
"2016-12-17 11:00","2016","12","17","11:00","-1.4","","-3.3","","87","","13","","9","","16.1","","99.72","","","","-5","","NA"
"2016-12-17 12:00","2016","12","17","12:00","-0.9","","-2.5","","89","","13","","9","","16.1","","99.70","","","","-4","","NA"
"2016-12-17 13:00","2016","12","17","13:00","-0.4","","-2.0","","89","","8","","4","","16.1","","99.64","","","","-2","","NA"
"2016-12-17 14:00","2016","12","17","14:00","0.0","","-1.6","","89","","7","","5","","16.1","","99.60","","","","-2","","NA"
"2016-12-17 15:00","2016","12","17","15:00","0.1","","-1.1","","92","","6","","5","","11.3","","99.61","","","","","","Rain"
"2016-12-17 16:00","2016","12","17","16:00","0.1","","-0.5","","96","","6","","5","","6.4","","99.61","","","","","","Rain,Fog"
"2016-12-17 17:00","2016","12","17","17:00","0.1","","-0.3","","97","","11","","4","","6.4","","99.61","","","","","","Rain,Fog"
"2016-12-17 18:00","2016","12","17","18:00","0.1","","-0.3","","97","","","","0","","8.1","","99.57","","","","","","Rain,Fog"
"2016-12-17 19:00","2016","12","17","19:00","0.3","","-0.4","","95","","28","","5","","4.8","","99.62","","","","","","Rain,Fog"
"2016-12-17 20:00","2016","12","17","20:00","0.2","","-0.4","","96","","24","","8","","4.8","","99.60","","","","","","Rain,Fog"
"2016-12-17 21:00","2016","12","17","21:00","0.3","","-0.1","","97","","25","","5","","4.8","","99.57","","","","","","Fog"
"2016-12-17 22:00","2016","12","17","22:00","0.4","","-0.5","","94","","27","","9","","9.7","","99.55","","","","","","Rain,Fog"
"2016-12-17 23:00","2016","12","17","23:00","0.4","","-1.1","","90","","26","","9","","11.3","","99.46","","","","","","Rain"
"2016-12-18 00:00","2016","12","18","00:00","0.1","","-1.7","","88","","28","","17","","6.4","","99.52","","","","","","Rain,Fog"
"2016-12-18 01:00","2016","12","18","01:00","-0.1","","-1.6","","89","","29","","11","","8.1","","99.41","","","","-4","","Freezing Rain,Fog"
"2016-12-18 02:00","2016","12","18","02:00","-0.1","","-1.7","","89","","29","","15","","9.7","","99.46","","","","-5","","Fog"
"2016-12-18 03:00","2016","12","18","03:00","-0.6","","-3.8","","79","","30","","13","","16.1","","99.46","","","","-5","","Snow"
"2016-12-18 04:00","2016","12","18","04:00","-0.8","","-3.8","","80","","28","","15","","16.1","","99.48","","","","-5","","Freezing Rain,Snow"
"2016-12-18 05:00","2016","12","18","05:00","-1.7","","-3.2","","90","","28","","15","","1.6","","99.57","","","","-7","","Snow"
"2016-12-18 06:00","2016","12","18","06:00","-1.5","","-3.1","","89","","27","","11","","12.9","","99.59","","","","-5","","NA"
"2016-12-18 07:00","2016","12","18","07:00","-1.4","","-5.1","","76","","30","","35","","16.1","","99.82","","","","-9","","NA"
"2016-12-18 08:00","2016","12","18","08:00","-2.6","","-7.9","","67","","31","","30","","16.1","","100.05","","","","-10","","NA"
"2016-12-18 09:00","2016","12","18","09:00","-3.0","","-8.1","","68","","29","","34","","16.1","","100.35","","","","-11","","NA"
"2016-12-18 10:00","2016","12","18","10:00","-3.6","","-9.9","","62","","30","","24","","16.1","","100.61","","","","-10","","NA"
"2016-12-18 11:00","2016","12","18","11:00","-3.4","","-10.3","","59","","29","","35","","16.1","","100.87","","","","-11","","NA"
"2016-12-18 12:00","2016","12","18","12:00","-3.8","","-11.1","","57","","28","","35","","16.1","","101.05","","","","-12","","NA"
"2016-12-18 13:00","2016","12","18","13:00","-4.2","","-12.2","","54","","29","","37","","16.1","","101.22","","","","-13","","NA"
"2016-12-18 14:00","2016","12","18","14:00","-5.1","","-13.5","","52","","30","","37","","16.1","","101.42","","","","-14","","NA"
"2016-12-18 15:00","2016","12","18","15:00","-6.2","","-14.5","","52","","31","","32","","16.1","","101.63","","","","-15","","NA"
"2016-12-18 16:00","2016","12","18","16:00","-7.3","","-15.6","","52","","30","","24","","16.1","","101.85","","","","-15","","NA"
"2016-12-18 17:00","2016","12","18","17:00","-8.2","","-16.0","","54","","31","","17","","16.1","","102.04","","","","-15","","NA"
"2016-12-18 18:00","2016","12","18","18:00","-9.0","","-16.3","","56","","30","","18","","16.1","","102.21","","","","-16","","NA"
"2016-12-18 19:00","2016","12","18","19:00","-9.2","","-16.0","","58","","30","","13","","16.1","","102.35","","","","-15","","NA"
"2016-12-18 20:00","2016","12","18","20:00","-9.5","","-15.7","","61","","29","","11","","16.1","","102.49","","","","-15","","NA"
"2016-12-18 21:00","2016","12","18","21:00","-9.7","","-15.3","","64","","27","","11","","16.1","","102.60","","","","-15","","NA"
"2016-12-18 22:00","2016","12","18","22:00","-9.1","","-14.7","","64","","30","","9","","16.1","","102.63","","","","-14","","NA"
"2016-12-18 23:00","2016","12","18","23:00","-8.2","","-14.3","","62","","30","","13","","16.1","","102.70","","","","-14","","NA"
"2016-12-19 00:00","2016","12","19","00:00","-8.4","","-13.1","","69","","","M","","M","","M","102.74","","","","","","NA"
"2016-12-19 01:00","2016","12","19","01:00","-8.0","","-11.8","","75","","","M","","M","","M","102.74","","","","","","NA"
"2016-12-19 02:00","2016","12","19","02:00","-7.0","","-12.8","","64","","","M","","M","","M","102.77","","","","","","NA"
"2016-12-19 03:00","2016","12","19","03:00","-6.2","","-13.9","","55","","","M","","M","","M","102.82","","","","","","NA"
"2016-12-19 04:00","2016","12","19","04:00","-6.9","","-13.6","","59","","","M","","M","","M","102.79","","","","","","NA"
"2016-12-19 05:00","2016","12","19","05:00","-7.1","","-12.8","","64","","","M","","M","","M","102.85","","","","","","NA"
"2016-12-19 06:00","2016","12","19","06:00","-7.4","","-14.1","","59","","28","","13","","16.1","","102.86","","","","-13","","NA"
"2016-12-19 07:00","2016","12","19","07:00","-8.0","","-14.1","","62","","28","","18","","16.1","","102.93","","","","-15","","NA"
"2016-12-19 08:00","2016","12","19","08:00","-8.4","","-14.3","","63","","28","","18","","16.1","","103.01","","","","-15","","NA"
"2016-12-19 09:00","2016","12","19","09:00","-8.7","","-14.5","","63","","27","","22","","16.1","","103.07","","","","-17","","NA"
"2016-12-19 10:00","2016","12","19","10:00","-8.4","","-15.1","","59","","28","","24","","16.1","","103.09","","","","-17","","NA"
"2016-12-19 11:00","2016","12","19","11:00","-8.0","","-13.9","","63","","26","","17","","16.1","","103.09","","","","-15","","NA"
"2016-12-19 12:00","2016","12","19","12:00","-7.7","","-14.2","","60","","24","","22","","16.1","","103.01","","","","-15","","NA"
"2016-12-19 13:00","2016","12","19","13:00","-6.9","","-13.6","","59","","25","","22","","16.1","","102.97","","","","-14","","NA"
"2016-12-19 14:00","2016","12","19","14:00","-6.6","","-14.0","","56","","24","","21","","16.1","","102.91","","","","-14","","NA"
"2016-12-19 15:00","2016","12","19","15:00","-6.6","","-13.7","","57","","22","","24","","16.1","","102.82","","","","-14","","NA"
"2016-12-19 16:00","2016","12","19","16:00","-6.5","","-15.0","","51","","24","","24","","16.1","","102.79","","","","-14","","NA"
"2016-12-19 17:00","2016","12","19","17:00","-6.6","","-15.6","","49","","24","","32","","16.1","","102.80","","","","-15","","NA"
"2016-12-19 18:00","2016","12","19","18:00","-6.9","","-13.4","","60","","24","","34","","16.1","","102.80","","","","-16","","NA"
"2016-12-19 19:00","2016","12","19","19:00","-7.5","","-12.8","","66","","25","","24","","16.1","","102.77","","","","-15","","NA"
"2016-12-19 20:00","2016","12","19","20:00","-7.1","","-11.7","","70","","25","","28","","16.1","","102.72","","","","-15","","NA"
"2016-12-19 21:00","2016","12","19","21:00","-7.2","","-10.9","","75","","25","","18","","16.1","","102.65","","","","-14","","NA"
"2016-12-19 22:00","2016","12","19","22:00","-6.8","","-10.5","","75","","25","","26","","16.1","","102.64","","","","-15","","NA"
"2016-12-19 23:00","2016","12","19","23:00","-6.5","","-10.1","","76","","25","","30","","16.1","","102.60","","","","-15","","NA"
"2016-12-20 00:00","2016","12","20","00:00","-6.4","","-10.7","","72","","24","","28","","16.1","","102.53","","","","-15","","NA"
"2016-12-20 01:00","2016","12","20","01:00","-5.9","","-9.8","","74","","24","","32","","16.1","","102.43","","","","-14","","NA"
"2016-12-20 02:00","2016","12","20","02:00","-5.8","","-10.0","","72","","23","","32","","16.1","","102.44","","","","-14","","NA"
"2016-12-20 03:00","2016","12","20","03:00","-6.0","","-9.9","","74","","23","","26","","16.1","","102.36","","","","-14","","NA"
"2016-12-20 04:00","2016","12","20","04:00","-5.4","","-8.7","","78","","22","","30","","16.1","","102.29","","","","-14","","NA"
"2016-12-20 05:00","2016","12","20","05:00","-5.9","","-9.1","","78","","22","","24","","16.1","","102.22","","","","-13","","NA"
"2016-12-20 06:00","2016","12","20","06:00","-5.8","","-8.8","","80","","23","","22","","16.1","","102.15","","","","-13","","NA"
"2016-12-20 07:00","2016","12","20","07:00","-5.0","","-7.8","","81","","23","","28","","16.1","","102.05","","","","-13","","NA"
"2016-12-20 08:00","2016","12","20","08:00","-4.5","","-6.8","","84","","23","","34","","16.1","","101.98","","","","-13","","NA"
"2016-12-20 09:00","2016","12","20","09:00","-4.6","","-7.1","","83","","24","","32","","16.1","","101.94","","","","-13","","NA"
"2016-12-20 10:00","2016","12","20","10:00","-2.8","","-5.6","","81","","23","","34","","16.1","","101.80","","","","-11","","NA"
"2016-12-20 11:00","2016","12","20","11:00","-1.1","","-4.6","","77","","21","","41","","16.1","","101.60","","","","-9","","NA"
"2016-12-20 12:00","2016","12","20","12:00","-0.8","","-7.5","","61","","22","","43","","16.1","","101.38","","","","-9","","NA"
"2016-12-20 13:00","2016","12","20","13:00","-0.2","","-6.8","","61","","21","","48","","16.1","","101.14","","","","-8","","NA"
"2016-12-20 14:00","2016","12","20","14:00","0.3","","-5.6","","65","","21","","46","","16.1","","100.95","","","","","","NA"
"2016-12-20 15:00","2016","12","20","15:00","0.6","","-5.7","","63","","22","","50","","16.1","","100.78","","","","","","NA"
"2016-12-20 16:00","2016","12","20","16:00","0.9","","-5.6","","62","","21","","55","","16.1","","100.58","","","","","","NA"
"2016-12-20 17:00","2016","12","20","17:00","1.2","","-5.7","","60","","23","","50","","16.1","","100.51","","","","","","NA"
"2016-12-20 18:00","2016","12","20","18:00","1.7","","-5.1","","61","","24","","50","","16.1","","100.48","","","","","","NA"
"2016-12-20 19:00","2016","12","20","19:00","1.0","","-6.8","","56","","25","","37","","16.1","","100.62","","","","","","NA"
"2016-12-20 20:00","2016","12","20","20:00","0.2","","-7.3","","57","","24","","37","","16.1","","100.63","","","","","","NA"
"2016-12-20 21:00","2016","12","20","21:00","-0.2","","-7.1","","60","","24","","37","","16.1","","100.66","","","","-7","","NA"
"2016-12-20 22:00","2016","12","20","22:00","-0.7","","-7.3","","61","","25","","30","","16.1","","100.69","","","","-7","","NA"
"2016-12-20 23:00","2016","12","20","23:00","-1.6","","-8.4","","60","","24","","22","","16.1","","100.74","","","","-8","","NA"
"2016-12-21 00:00","2016","12","21","00:00","-2.0","","-8.1","","63","","22","","30","","16.1","","100.74","","","","-9","","NA"
"2016-12-21 01:00","2016","12","21","01:00","-2.3","","-8.0","","65","","24","","28","","16.1","","100.72","","","","-9","","NA"
"2016-12-21 02:00","2016","12","21","02:00","-2.7","","-8.2","","66","","24","","22","","16.1","","100.76","","","","-9","","NA"
"2016-12-21 03:00","2016","12","21","03:00","-2.9","","-7.9","","69","","24","","24","","16.1","","100.78","","","","-10","","NA"
"2016-12-21 04:00","2016","12","21","04:00","-3.1","","-7.8","","70","","25","","26","","16.1","","100.77","","","","-10","","NA"
"2016-12-21 05:00","2016","12","21","05:00","-3.2","","-7.6","","72","","25","","24","","16.1","","100.79","","","","-10","","NA"
"2016-12-21 06:00","2016","12","21","06:00","-2.9","","-6.7","","75","","25","","24","","16.1","","100.84","","","","-10","","NA"
"2016-12-21 07:00","2016","12","21","07:00","-3.0","","-6.7","","76","","25","","18","","16.1","","100.92","","","","-9","","NA"
"2016-12-21 08:00","2016","12","21","08:00","-2.9","","-6.0","","79","","25","","21","","16.1","","100.95","","","","-9","","NA"
"2016-12-21 09:00","2016","12","21","09:00","-3.1","","-6.1","","80","","24","","17","","16.1","","101.01","","","","-9","","NA"
"2016-12-21 10:00","2016","12","21","10:00","-2.2","","-4.9","","82","","22","","24","","16.1","","101.12","","","","-9","","NA"
"2016-12-21 11:00","2016","12","21","11:00","-2.5","","-5.4","","81","","23","","30","","14.5","","101.13","","","","-10","","NA"
"2016-12-21 12:00","2016","12","21","12:00","-1.7","","-5.0","","78","","23","","26","","16.1","","101.13","","","","-8","","NA"
"2016-12-21 13:00","2016","12","21","13:00","-0.9","","-4.4","","77","","23","","24","","16.1","","101.02","","","","-7","","NA"
"2016-12-21 14:00","2016","12","21","14:00","-0.5","","-3.9","","78","","23","","21","","16.1","","100.98","","","","-6","","NA"
"2016-12-21 15:00","2016","12","21","15:00","-0.2","","-3.8","","77","","23","","30","","16.1","","100.99","","","","-7","","NA"
"2016-12-21 16:00","2016","12","21","16:00","0.3","","-2.9","","79","","23","","30","","16.1","","101.04","","","","","","NA"
"2016-12-21 17:00","2016","12","21","17:00","0.0","","-3.0","","80","","23","","24","","16.1","","101.03","","","","-6","","NA"
"2016-12-21 18:00","2016","12","21","18:00","-0.3","","-3.2","","81","","25","","18","","14.5","","101.04","","","","-5","","NA"
"2016-12-21 19:00","2016","12","21","19:00","-0.4","","-3.4","","81","","26","","21","","14.5","","100.98","","","","-6","","NA"
"2016-12-21 20:00","2016","12","21","20:00","-0.3","","-3.2","","81","","26","","17","","12.9","","100.93","","","","-5","","NA"
"2016-12-21 21:00","2016","12","21","21:00","-0.1","","-2.6","","83","","26","","11","","11.3","","100.87","","","","-4","","Snow"
"2016-12-21 22:00","2016","12","21","22:00","-0.5","","-1.2","","95","","28","","5","","1.6","","100.78","","","","-2","","Snow"
"2016-12-21 23:00","2016","12","21","23:00","-0.3","","-0.7","","97","","20","","5","","1.6","","100.70","","","","-2","","Snow"
"2016-12-22 00:00","2016","12","22","00:00","0.9","","0.0","","94","","13","","4","","12.9","","100.58","","","","","","NA"
"2016-12-22 01:00","2016","12","22","01:00","0.8","","0.2","","96","","9","","11","","8.1","","100.40","","","","","","Fog"
"2016-12-22 02:00","2016","12","22","02:00","1.8","","0.0","","88","","13","","9","","16.1","","100.35","","","","","","NA"
"2016-12-22 03:00","2016","12","22","03:00","2.1","","-0.7","","82","","19","","26","","16.1","","100.27","","","","","","NA"
"2016-12-22 04:00","2016","12","22","04:00","2.0","","-0.1","","86","","19","","21","","16.1","","100.22","","","","","","NA"
"2016-12-22 05:00","2016","12","22","05:00","1.7","","-0.2","","87","","23","","22","","16.1","","100.17","","","","","","NA"
"2016-12-22 06:00","2016","12","22","06:00","1.2","","-0.6","","88","","25","","22","","16.1","","100.21","","","","","","NA"
"2016-12-22 07:00","2016","12","22","07:00","0.9","","-0.9","","88","","25","","22","","14.5","","100.26","","","","","","NA"
"2016-12-22 08:00","2016","12","22","08:00","0.8","","-1.4","","85","","24","","22","","11.3","","100.35","","","","","","NA"
"2016-12-22 09:00","2016","12","22","09:00","0.7","","-1.7","","84","","26","","18","","11.3","","100.44","","","","","","NA"
"2016-12-22 10:00","2016","12","22","10:00","1.1","","-1.5","","83","","25","","21","","9.7","","100.55","","","","","","Fog"
"2016-12-22 11:00","2016","12","22","11:00","1.4","","-0.8","","85","","24","","18","","8.1","","100.62","","","","","","Rain,Snow"
"2016-12-22 12:00","2016","12","22","12:00","1.7","","-0.2","","87","","25","","21","","6.4","","100.64","","","","","","Fog"
"2016-12-22 13:00","2016","12","22","13:00","2.0","","0.1","","87","","24","","18","","6.4","","100.69","","","","","","Rain,Fog"
